pid,day_offset,status,sms_seq
2858,30,delivered,1
2858,60,delivered,2
2858,90,delivered,3
2859,30,opted_out,1
2859,60,opted_out,2
2859,90,opted_out,3
2860,30,delivered,1
2860,60,delivered,2
2860,90,opted_out,3
2861,30,opted_out,1
2861,60,opted_out,2
2861,90,opted_out,3
2863,30,delivered,1
2863,60,delivered,2
2863,90,opted_out,3
2864,30,delivered,1
2864,60,delivered,2
2864,90,delivered,3
2865,30,delivered,1
2865,60,delivered,2
2865,90,delivered,3
2866,30,delivered,1
2866,60,opted_out,2
2866,90,opted_out,3
2869,30,delivered,1
2869,60,delivered,2
2869,90,delivered,3
2870,30,delivered,1
2870,60,delivered,2
2870,90,opted_out,3
2873,30,delivered,1
2873,60,delivered,2
2873,90,delivered,3
2874,30,delivered,1
2874,60,opted_out,2
2874,90,opted_out,3
2875,30,delivered,1
2875,60,opted_out,2
2875,90,opted_out,3
2876,30,delivered,1
2876,60,delivered,2
2876,90,delivered,3
2877,30,delivered,1
2877,60,delivered,2
2877,90,delivered,3
2879,30,delivered,1
2879,60,delivered,2
2879,90,delivered,3
2884,30,delivered,1
2884,60,delivered,2
2884,90,delivered,3
2887,30,opted_out,1
2887,60,opted_out,2
2887,90,opted_out,3
2891,30,delivered,1
2891,60,delivered,2
2891,90,delivered,3
2893,30,delivered,1
2893,60,delivered,2
2893,90,delivered,3
2894,30,delivered,1
2894,60,delivered,2
2894,90,delivered,3
2895,30,delivered,1
2895,60,delivered,2
2895,90,opted_out,3
2898,30,delivered,1
2898,60,delivered,2
2898,90,delivered,3
2899,30,delivered,1
2899,60,opted_out,2
2899,90,opted_out,3
2900,30,delivered,1
2900,60,delivered,2
2900,90,delivered,3
2901,30,delivered,1
2901,60,delivered,2
2901,90,delivered,3
2902,30,delivered,1
2902,60,delivered,2
2902,90,delivered,3
2903,30,delivered,1
2903,60,delivered,2
2903,90,delivered,3
2904,30,delivered,1
2904,60,delivered,2
2904,90,delivered,3
2905,30,opted_out,1
2905,60,opted_out,2
2905,90,opted_out,3
2907,30,delivered,1
2907,60,delivered,2
2907,90,delivered,3
2909,30,delivered,1
2909,60,opted_out,2
2909,90,opted_out,3
2910,30,opted_out,1
2910,60,opted_out,2
2910,90,opted_out,3
2911,30,delivered,1
2911,60,delivered,2
2911,90,delivered,3
2912,30,delivered,1
2912,60,delivered,2
2912,90,delivered,3
2913,30,delivered,1
2913,60,delivered,2
2913,90,delivered,3
2915,30,delivered,1
2915,60,opted_out,2
2915,90,opted_out,3
2916,30,delivered,1
2916,60,opted_out,2
2916,90,opted_out,3
2917,30,delivered,1
2917,60,delivered,2
2917,90,delivered,3
2918,30,delivered,1
2918,60,delivered,2
2918,90,delivered,3
2920,30,delivered,1
2920,60,opted_out,2
2920,90,opted_out,3
2921,30,delivered,1
2921,60,delivered,2
2921,90,delivered,3
2923,30,delivered,1
2923,60,delivered,2
2923,90,delivered,3
2924,30,opted_out,1
2924,60,opted_out,2
2924,90,opted_out,3
2926,30,delivered,1
2926,60,delivered,2
2926,90,opted_out,3
2929,30,delivered,1
2929,60,delivered,2
2929,90,delivered,3
2930,30,delivered,1
2930,60,delivered,2
2930,90,delivered,3
2931,30,delivered,1
2931,60,opted_out,2
2931,90,opted_out,3
2933,30,delivered,1
2933,60,delivered,2
2933,90,delivered,3
2935,30,delivered,1
2935,60,delivered,2
2935,90,delivered,3
2938,30,delivered,1
2938,60,delivered,2
2938,90,delivered,3
2939,30,delivered,1
2939,60,delivered,2
2939,90,delivered,3
2940,30,opted_out,1
2940,60,opted_out,2
2940,90,opted_out,3
2942,30,opted_out,1
2942,60,opted_out,2
2942,90,opted_out,3
2948,30,opted_out,1
2948,60,opted_out,2
2948,90,opted_out,3
2949,30,delivered,1
2949,60,delivered,2
2949,90,opted_out,3
2953,30,delivered,1
2953,60,delivered,2
2953,90,delivered,3
2954,30,delivered,1
2954,60,delivered,2
2954,90,delivered,3
2955,30,delivered,1
2955,60,delivered,2
2955,90,delivered,3
2956,30,delivered,1
2956,60,delivered,2
2956,90,delivered,3
2957,30,delivered,1
2957,60,delivered,2
2957,90,delivered,3
2958,30,delivered,1
2958,60,delivered,2
2958,90,delivered,3
2959,30,delivered,1
2959,60,delivered,2
2959,90,delivered,3
2960,30,delivered,1
2960,60,delivered,2
2960,90,delivered,3
2961,30,delivered,1
2961,60,opted_out,2
2961,90,opted_out,3
2964,30,delivered,1
2964,60,delivered,2
2964,90,delivered,3
2966,30,delivered,1
2966,60,delivered,2
2966,90,delivered,3
2969,30,delivered,1
2969,60,delivered,2
2969,90,delivered,3
2970,30,delivered,1
2970,60,delivered,2
2970,90,delivered,3
2973,30,delivered,1
2973,60,delivered,2
2973,90,delivered,3
2975,30,delivered,1
2975,60,delivered,2
2975,90,delivered,3
2977,30,delivered,1
2977,60,delivered,2
2977,90,delivered,3
2978,30,delivered,1
2978,60,delivered,2
2978,90,delivered,3
2979,30,delivered,1
2979,60,delivered,2
2979,90,delivered,3
2981,30,opted_out,1
2981,60,opted_out,2
2981,90,opted_out,3
2984,30,delivered,1
2984,60,opted_out,2
2984,90,opted_out,3
2988,30,delivered,1
2988,60,delivered,2
2988,90,delivered,3
2989,30,opted_out,1
2989,60,opted_out,2
2989,90,opted_out,3
2993,30,delivered,1
2993,60,delivered,2
2993,90,delivered,3
2994,30,delivered,1
2994,60,delivered,2
2994,90,delivered,3
2995,30,delivered,1
2995,60,delivered,2
2995,90,delivered,3
2998,30,delivered,1
2998,60,delivered,2
2998,90,delivered,3
2999,30,delivered,1
2999,60,delivered,2
2999,90,delivered,3
3000,30,delivered,1
3000,60,delivered,2
3000,90,delivered,3
3001,30,delivered,1
3001,60,delivered,2
3001,90,delivered,3
3002,30,delivered,1
3002,60,delivered,2
3002,90,delivered,3
3003,30,delivered,1
3003,60,opted_out,2
3003,90,opted_out,3
3005,30,opted_out,1
3005,60,opted_out,2
3005,90,opted_out,3
3008,30,delivered,1
3008,60,delivered,2
3008,90,delivered,3
3010,30,delivered,1
3010,60,opted_out,2
3010,90,opted_out,3
3011,30,delivered,1
3011,60,delivered,2
3011,90,delivered,3
3012,30,delivered,1
3012,60,delivered,2
3012,90,delivered,3
3013,30,delivered,1
3013,60,delivered,2
3013,90,delivered,3
3022,30,delivered,1
3022,60,delivered,2
3022,90,delivered,3
3023,30,delivered,1
3023,60,opted_out,2
3023,90,opted_out,3
3024,30,delivered,1
3024,60,delivered,2
3024,90,delivered,3
3025,30,delivered,1
3025,60,delivered,2
3025,90,opted_out,3
3029,30,delivered,1
3029,60,delivered,2
3029,90,delivered,3
3030,30,delivered,1
3030,60,delivered,2
3030,90,delivered,3
3031,30,delivered,1
3031,60,delivered,2
3031,90,delivered,3
3036,30,delivered,1
3036,60,delivered,2
3036,90,delivered,3
3037,30,delivered,1
3037,60,delivered,2
3037,90,delivered,3
3039,30,delivered,1
3039,60,delivered,2
3039,90,delivered,3
3040,30,delivered,1
3040,60,delivered,2
3040,90,delivered,3
3041,30,delivered,1
3041,60,delivered,2
3041,90,delivered,3
3044,30,delivered,1
3044,60,delivered,2
3044,90,opted_out,3
3045,30,opted_out,1
3045,60,opted_out,2
3045,90,opted_out,3
3047,30,delivered,1
3047,60,delivered,2
3047,90,delivered,3
3050,30,delivered,1
3050,60,delivered,2
3050,90,delivered,3
3051,30,delivered,1
3051,60,delivered,2
3051,90,delivered,3
3052,30,delivered,1
3052,60,delivered,2
3052,90,delivered,3
3053,30,delivered,1
3053,60,delivered,2
3053,90,delivered,3
3054,30,delivered,1
3054,60,delivered,2
3054,90,delivered,3
3055,30,delivered,1
3055,60,delivered,2
3055,90,delivered,3
3056,30,delivered,1
3056,60,delivered,2
3056,90,delivered,3
3058,30,delivered,1
3058,60,delivered,2
3058,90,opted_out,3
3059,30,delivered,1
3059,60,delivered,2
3059,90,delivered,3
3060,30,delivered,1
3060,60,delivered,2
3060,90,delivered,3
3062,30,delivered,1
3062,60,opted_out,2
3062,90,opted_out,3
3063,30,delivered,1
3063,60,opted_out,2
3063,90,opted_out,3
3068,30,delivered,1
3068,60,opted_out,2
3068,90,opted_out,3
3069,30,delivered,1
3069,60,delivered,2
3069,90,delivered,3
3070,30,delivered,1
3070,60,delivered,2
3070,90,delivered,3
3074,30,delivered,1
3074,60,delivered,2
3074,90,delivered,3
3077,30,delivered,1
3077,60,delivered,2
3077,90,delivered,3
3078,30,opted_out,1
3078,60,opted_out,2
3078,90,opted_out,3
3079,30,delivered,1
3079,60,opted_out,2
3079,90,opted_out,3
3080,30,delivered,1
3080,60,delivered,2
3080,90,delivered,3
3082,30,opted_out,1
3082,60,opted_out,2
3082,90,opted_out,3
3084,30,delivered,1
3084,60,delivered,2
3084,90,delivered,3
3085,30,delivered,1
3085,60,opted_out,2
3085,90,opted_out,3
3091,30,delivered,1
3091,60,delivered,2
3091,90,delivered,3
3093,30,delivered,1
3093,60,delivered,2
3093,90,delivered,3
3096,30,delivered,1
3096,60,delivered,2
3096,90,delivered,3
3097,30,delivered,1
3097,60,delivered,2
3097,90,delivered,3
3099,30,delivered,1
3099,60,delivered,2
3099,90,delivered,3
3102,30,delivered,1
3102,60,delivered,2
3102,90,delivered,3
3105,30,delivered,1
3105,60,delivered,2
3105,90,delivered,3
3106,30,delivered,1
3106,60,delivered,2
3106,90,delivered,3
3112,30,delivered,1
3112,60,delivered,2
3112,90,delivered,3
3113,30,delivered,1
3113,60,delivered,2
3113,90,delivered,3
3115,30,delivered,1
3115,60,delivered,2
3115,90,delivered,3
3117,30,delivered,1
3117,60,delivered,2
3117,90,delivered,3
3118,30,delivered,1
3118,60,delivered,2
3118,90,delivered,3
3120,30,delivered,1
3120,60,delivered,2
3120,90,delivered,3
3121,30,opted_out,1
3121,60,opted_out,2
3121,90,opted_out,3
3124,30,opted_out,1
3124,60,opted_out,2
3124,90,opted_out,3
3125,30,opted_out,1
3125,60,opted_out,2
3125,90,opted_out,3
3127,30,delivered,1
3127,60,delivered,2
3127,90,delivered,3
3128,30,opted_out,1
3128,60,opted_out,2
3128,90,opted_out,3
3129,30,delivered,1
3129,60,delivered,2
3129,90,delivered,3
3131,30,delivered,1
3131,60,delivered,2
3131,90,delivered,3
3133,30,delivered,1
3133,60,delivered,2
3133,90,opted_out,3
3135,30,opted_out,1
3135,60,opted_out,2
3135,90,opted_out,3
3136,30,delivered,1
3136,60,delivered,2
3136,90,delivered,3
3138,30,delivered,1
3138,60,delivered,2
3138,90,delivered,3
3141,30,delivered,1
3141,60,delivered,2
3141,90,delivered,3
3144,30,opted_out,1
3144,60,opted_out,2
3144,90,opted_out,3
3145,30,delivered,1
3145,60,delivered,2
3145,90,delivered,3
3147,30,delivered,1
3147,60,delivered,2
3147,90,delivered,3
3149,30,delivered,1
3149,60,delivered,2
3149,90,delivered,3
3151,30,delivered,1
3151,60,opted_out,2
3151,90,opted_out,3
3152,30,delivered,1
3152,60,delivered,2
3152,90,delivered,3
3154,30,delivered,1
3154,60,delivered,2
3154,90,delivered,3
3155,30,delivered,1
3155,60,delivered,2
3155,90,delivered,3
3157,30,delivered,1
3157,60,delivered,2
3157,90,delivered,3
3158,30,delivered,1
3158,60,delivered,2
3158,90,opted_out,3
3161,30,opted_out,1
3161,60,opted_out,2
3161,90,opted_out,3
3164,30,opted_out,1
3164,60,opted_out,2
3164,90,opted_out,3
3166,30,opted_out,1
3166,60,opted_out,2
3166,90,opted_out,3
3169,30,delivered,1
3169,60,delivered,2
3169,90,delivered,3
3170,30,delivered,1
3170,60,delivered,2
3170,90,delivered,3
3171,30,delivered,1
3171,60,delivered,2
3171,90,delivered,3
3172,30,delivered,1
3172,60,delivered,2
3172,90,delivered,3
3176,30,delivered,1
3176,60,opted_out,2
3176,90,opted_out,3
3177,30,opted_out,1
3177,60,opted_out,2
3177,90,opted_out,3
3179,30,opted_out,1
3179,60,opted_out,2
3179,90,opted_out,3
3180,30,delivered,1
3180,60,delivered,2
3180,90,delivered,3
3181,30,delivered,1
3181,60,opted_out,2
3181,90,opted_out,3
3184,30,delivered,1
3184,60,delivered,2
3184,90,delivered,3
3188,30,delivered,1
3188,60,delivered,2
3188,90,delivered,3
3189,30,delivered,1
3189,60,delivered,2
3189,90,delivered,3
3190,30,delivered,1
3190,60,delivered,2
3190,90,delivered,3
3193,30,opted_out,1
3193,60,opted_out,2
3193,90,opted_out,3
3194,30,delivered,1
3194,60,delivered,2
3194,90,delivered,3
3195,30,opted_out,1
3195,60,opted_out,2
3195,90,opted_out,3
3197,30,delivered,1
3197,60,delivered,2
3197,90,delivered,3
3201,30,opted_out,1
3201,60,opted_out,2
3201,90,opted_out,3
3205,30,opted_out,1
3205,60,opted_out,2
3205,90,opted_out,3
3206,30,delivered,1
3206,60,delivered,2
3206,90,delivered,3
3207,30,delivered,1
3207,60,delivered,2
3207,90,delivered,3
3208,30,delivered,1
3208,60,opted_out,2
3208,90,opted_out,3
3210,30,delivered,1
3210,60,delivered,2
3210,90,delivered,3
3213,30,delivered,1
3213,60,delivered,2
3213,90,delivered,3
3214,30,opted_out,1
3214,60,opted_out,2
3214,90,opted_out,3
3215,30,delivered,1
3215,60,delivered,2
3215,90,delivered,3
3216,30,delivered,1
3216,60,delivered,2
3216,90,delivered,3
3218,30,opted_out,1
3218,60,opted_out,2
3218,90,opted_out,3
3219,30,delivered,1
3219,60,delivered,2
3219,90,opted_out,3
3220,30,delivered,1
3220,60,delivered,2
3220,90,delivered,3
3224,30,delivered,1
3224,60,delivered,2
3224,90,delivered,3
3225,30,delivered,1
3225,60,delivered,2
3225,90,delivered,3
3227,30,delivered,1
3227,60,delivered,2
3227,90,delivered,3
3228,30,delivered,1
3228,60,delivered,2
3228,90,delivered,3
3231,30,delivered,1
3231,60,delivered,2
3231,90,delivered,3
3233,30,delivered,1
3233,60,delivered,2
3233,90,delivered,3
3234,30,delivered,1
3234,60,delivered,2
3234,90,delivered,3
3235,30,delivered,1
3235,60,delivered,2
3235,90,delivered,3
3236,30,delivered,1
3236,60,delivered,2
3236,90,delivered,3
3237,30,delivered,1
3237,60,delivered,2
3237,90,delivered,3
3242,30,delivered,1
3242,60,delivered,2
3242,90,delivered,3
3243,30,delivered,1
3243,60,delivered,2
3243,90,delivered,3
3244,30,delivered,1
3244,60,delivered,2
3244,90,delivered,3
3245,30,delivered,1
3245,60,delivered,2
3245,90,opted_out,3
3246,30,delivered,1
3246,60,delivered,2
3246,90,delivered,3
3247,30,delivered,1
3247,60,delivered,2
3247,90,delivered,3
3249,30,opted_out,1
3249,60,opted_out,2
3249,90,opted_out,3
3251,30,delivered,1
3251,60,delivered,2
3251,90,delivered,3
3252,30,delivered,1
3252,60,delivered,2
3252,90,delivered,3
3254,30,opted_out,1
3254,60,opted_out,2
3254,90,opted_out,3
3255,30,delivered,1
3255,60,delivered,2
3255,90,delivered,3
3258,30,delivered,1
3258,60,delivered,2
3258,90,delivered,3
3259,30,delivered,1
3259,60,delivered,2
3259,90,delivered,3
3260,30,delivered,1
3260,60,delivered,2
3260,90,delivered,3
3261,30,opted_out,1
3261,60,opted_out,2
3261,90,opted_out,3
3263,30,delivered,1
3263,60,opted_out,2
3263,90,opted_out,3
3264,30,delivered,1
3264,60,delivered,2
3264,90,delivered,3
3267,30,opted_out,1
3267,60,opted_out,2
3267,90,opted_out,3
3270,30,delivered,1
3270,60,delivered,2
3270,90,delivered,3
3271,30,delivered,1
3271,60,delivered,2
3271,90,delivered,3
3273,30,opted_out,1
3273,60,opted_out,2
3273,90,opted_out,3
3274,30,delivered,1
3274,60,delivered,2
3274,90,delivered,3
3276,30,delivered,1
3276,60,opted_out,2
3276,90,opted_out,3
3277,30,delivered,1
3277,60,opted_out,2
3277,90,opted_out,3
3278,30,delivered,1
3278,60,delivered,2
3278,90,delivered,3
3279,30,opted_out,1
3279,60,opted_out,2
3279,90,opted_out,3
3281,30,delivered,1
3281,60,delivered,2
3281,90,delivered,3
3282,30,opted_out,1
3282,60,opted_out,2
3282,90,opted_out,3
3285,30,delivered,1
3285,60,delivered,2
3285,90,delivered,3
3286,30,delivered,1
3286,60,delivered,2
3286,90,delivered,3
3287,30,delivered,1
3287,60,delivered,2
3287,90,delivered,3
3289,30,delivered,1
3289,60,opted_out,2
3289,90,opted_out,3
3290,30,delivered,1
3290,60,delivered,2
3290,90,delivered,3
3294,30,opted_out,1
3294,60,opted_out,2
3294,90,opted_out,3
3296,30,delivered,1
3296,60,delivered,2
3296,90,delivered,3
3298,30,opted_out,1
3298,60,opted_out,2
3298,90,opted_out,3
3303,30,delivered,1
3303,60,delivered,2
3303,90,delivered,3
3304,30,delivered,1
3304,60,delivered,2
3304,90,opted_out,3
3305,30,opted_out,1
3305,60,opted_out,2
3305,90,opted_out,3
3307,30,delivered,1
3307,60,delivered,2
3307,90,delivered,3
3308,30,delivered,1
3308,60,delivered,2
3308,90,opted_out,3
3309,30,delivered,1
3309,60,delivered,2
3309,90,delivered,3
3311,30,delivered,1
3311,60,delivered,2
3311,90,delivered,3
3312,30,opted_out,1
3312,60,opted_out,2
3312,90,opted_out,3
3313,30,delivered,1
3313,60,delivered,2
3313,90,delivered,3
3314,30,delivered,1
3314,60,opted_out,2
3314,90,opted_out,3
3315,30,delivered,1
3315,60,delivered,2
3315,90,delivered,3
3316,30,delivered,1
3316,60,delivered,2
3316,90,delivered,3
3318,30,delivered,1
3318,60,delivered,2
3318,90,delivered,3
3320,30,delivered,1
3320,60,delivered,2
3320,90,delivered,3
3321,30,delivered,1
3321,60,delivered,2
3321,90,delivered,3
3324,30,delivered,1
3324,60,opted_out,2
3324,90,opted_out,3
3325,30,delivered,1
3325,60,opted_out,2
3325,90,opted_out,3
3326,30,delivered,1
3326,60,delivered,2
3326,90,delivered,3
3328,30,delivered,1
3328,60,delivered,2
3328,90,delivered,3
3329,30,delivered,1
3329,60,delivered,2
3329,90,opted_out,3
3330,30,delivered,1
3330,60,opted_out,2
3330,90,opted_out,3
3331,30,delivered,1
3331,60,delivered,2
3331,90,delivered,3
3333,30,delivered,1
3333,60,delivered,2
3333,90,delivered,3
3335,30,delivered,1
3335,60,delivered,2
3335,90,delivered,3
3338,30,delivered,1
3338,60,delivered,2
3338,90,delivered,3
3339,30,delivered,1
3339,60,delivered,2
3339,90,delivered,3
3340,30,delivered,1
3340,60,opted_out,2
3340,90,opted_out,3
3342,30,delivered,1
3342,60,opted_out,2
3342,90,opted_out,3
3345,30,delivered,1
3345,60,delivered,2
3345,90,delivered,3
3349,30,delivered,1
3349,60,delivered,2
3349,90,delivered,3
3350,30,delivered,1
3350,60,delivered,2
3350,90,opted_out,3
3351,30,delivered,1
3351,60,delivered,2
3351,90,delivered,3
3352,30,opted_out,1
3352,60,opted_out,2
3352,90,opted_out,3
3353,30,delivered,1
3353,60,delivered,2
3353,90,delivered,3
3355,30,opted_out,1
3355,60,opted_out,2
3355,90,opted_out,3
3356,30,delivered,1
3356,60,delivered,2
3356,90,delivered,3
3357,30,delivered,1
3357,60,delivered,2
3357,90,delivered,3
3359,30,delivered,1
3359,60,delivered,2
3359,90,delivered,3
3360,30,delivered,1
3360,60,delivered,2
3360,90,delivered,3
3362,30,opted_out,1
3362,60,opted_out,2
3362,90,opted_out,3
3363,30,delivered,1
3363,60,delivered,2
3363,90,delivered,3
3366,30,delivered,1
3366,60,delivered,2
3366,90,delivered,3
3367,30,delivered,1
3367,60,delivered,2
3367,90,opted_out,3
3369,30,opted_out,1
3369,60,opted_out,2
3369,90,opted_out,3
3371,30,delivered,1
3371,60,delivered,2
3371,90,delivered,3
3372,30,delivered,1
3372,60,delivered,2
3372,90,delivered,3
3374,30,delivered,1
3374,60,delivered,2
3374,90,delivered,3
3375,30,delivered,1
3375,60,delivered,2
3375,90,delivered,3
3376,30,delivered,1
3376,60,delivered,2
3376,90,delivered,3
3378,30,delivered,1
3378,60,delivered,2
3378,90,delivered,3
3379,30,delivered,1
3379,60,delivered,2
3379,90,delivered,3
3380,30,delivered,1
3380,60,delivered,2
3380,90,delivered,3
3381,30,opted_out,1
3381,60,opted_out,2
3381,90,opted_out,3
3382,30,delivered,1
3382,60,delivered,2
3382,90,opted_out,3
3386,30,delivered,1
3386,60,delivered,2
3386,90,delivered,3
3387,30,delivered,1
3387,60,delivered,2
3387,90,delivered,3
3388,30,opted_out,1
3388,60,opted_out,2
3388,90,opted_out,3
3389,30,delivered,1
3389,60,delivered,2
3389,90,delivered,3
3391,30,delivered,1
3391,60,delivered,2
3391,90,delivered,3
3392,30,delivered,1
3392,60,delivered,2
3392,90,delivered,3
3396,30,delivered,1
3396,60,delivered,2
3396,90,delivered,3
3398,30,delivered,1
3398,60,delivered,2
3398,90,delivered,3
3399,30,delivered,1
3399,60,opted_out,2
3399,90,opted_out,3
3400,30,delivered,1
3400,60,delivered,2
3400,90,delivered,3
3402,30,delivered,1
3402,60,delivered,2
3402,90,opted_out,3
3404,30,opted_out,1
3404,60,opted_out,2
3404,90,opted_out,3
3406,30,delivered,1
3406,60,delivered,2
3406,90,delivered,3
3412,30,delivered,1
3412,60,delivered,2
3412,90,delivered,3
3415,30,delivered,1
3415,60,delivered,2
3415,90,delivered,3
3416,30,delivered,1
3416,60,delivered,2
3416,90,delivered,3
3417,30,delivered,1
3417,60,opted_out,2
3417,90,opted_out,3
3418,30,opted_out,1
3418,60,opted_out,2
3418,90,opted_out,3
3422,30,delivered,1
3422,60,delivered,2
3422,90,delivered,3
3423,30,delivered,1
3423,60,delivered,2
3423,90,delivered,3
3424,30,delivered,1
3424,60,delivered,2
3424,90,delivered,3
3425,30,delivered,1
3425,60,delivered,2
3425,90,delivered,3
3427,30,delivered,1
3427,60,delivered,2
3427,90,delivered,3
3428,30,delivered,1
3428,60,delivered,2
3428,90,delivered,3
3429,30,delivered,1
3429,60,delivered,2
3429,90,delivered,3
3431,30,opted_out,1
3431,60,opted_out,2
3431,90,opted_out,3
3432,30,delivered,1
3432,60,delivered,2
3432,90,delivered,3
3433,30,opted_out,1
3433,60,opted_out,2
3433,90,opted_out,3
3434,30,delivered,1
3434,60,delivered,2
3434,90,delivered,3
3438,30,delivered,1
3438,60,delivered,2
3438,90,delivered,3
3442,30,delivered,1
3442,60,delivered,2
3442,90,delivered,3
3445,30,opted_out,1
3445,60,opted_out,2
3445,90,opted_out,3
3446,30,delivered,1
3446,60,delivered,2
3446,90,delivered,3
3447,30,delivered,1
3447,60,delivered,2
3447,90,delivered,3
3449,30,delivered,1
3449,60,opted_out,2
3449,90,opted_out,3
3453,30,opted_out,1
3453,60,opted_out,2
3453,90,opted_out,3
3455,30,delivered,1
3455,60,delivered,2
