pid,prf_class,prf_device,prf_first_login,prf_pn_status,prf_stop_comms
2388,passive,ios,7,enabled,False
2389,passive,android,13,enabled,False
2390,high_engager,ios,4,enabled,True
2391,passive,ios,2,enabled,False
2392,high_engager,android,1,disabled,True
2393,moderate,android,0,enabled,False
2394,moderate,android,12,unknown,False
2395,passive,android,4,enabled,False
2396,passive,android,8,disabled,False
2397,passive,ios,8,disabled,False
2398,moderate,android,12,enabled,False
2399,moderate,ios,6,enabled,False
2400,high_engager,ios,8,enabled,True
2401,moderate,android,2,enabled,False
2402,high_engager,ios,6,enabled,False
2403,passive,ios,2,enabled,False
2404,moderate,ios,6,enabled,False
2405,moderate,ios,4,disabled,False
2406,moderate,ios,8,enabled,False
2407,moderate,ios,13,enabled,False
2408,passive,ios,1,unknown,False
2409,passive,android,13,enabled,False
2410,moderate,android,3,disabled,False
2411,passive,android,2,enabled,True
2412,moderate,ios,12,enabled,False
2413,moderate,ios,1,enabled,False
2414,passive,android,13,enabled,False
2415,high_engager,ios,8,enabled,False
2416,moderate,ios,7,enabled,False
2417,passive,ios,1,enabled,False
2418,moderate,ios,9,enabled,False
2419,high_engager,ios,8,disabled,False
2420,high_engager,android,10,disabled,False
2421,passive,android,12,disabled,False
2422,moderate,ios,13,enabled,True
2423,moderate,ios,10,enabled,False
2424,high_engager,ios,0,enabled,False
2425,moderate,android,10,enabled,False
2426,moderate,android,9,unknown,True
2427,passive,android,12,enabled,False
2428,high_engager,android,7,disabled,True
2429,moderate,android,6,unknown,False
2430,passive,ios,2,disabled,False
2431,moderate,ios,7,disabled,False
2432,passive,android,12,unknown,False
2433,high_engager,ios,1,disabled,False
2434,moderate,android,9,disabled,True
2435,moderate,ios,7,enabled,False
2436,passive,ios,5,enabled,False
2437,passive,ios,4,unknown,False
2438,passive,ios,0,enabled,False
2439,high_engager,android,4,enabled,False
2440,passive,ios,7,disabled,False
2441,high_engager,android,8,enabled,False
2442,passive,ios,11,disabled,True
2443,high_engager,android,12,enabled,False
2444,passive,android,12,enabled,False
2445,passive,android,4,enabled,False
2446,passive,ios,13,enabled,False
2447,high_engager,ios,5,enabled,True
2448,high_engager,ios,2,enabled,False
2449,high_engager,ios,0,enabled,False
2450,moderate,android,11,disabled,False
2451,moderate,ios,9,enabled,False
2452,high_engager,ios,11,enabled,False
2453,passive,android,2,enabled,False
2454,moderate,ios,10,enabled,False
2455,moderate,android,7,disabled,False
2456,moderate,android,5,enabled,False
2457,high_engager,ios,7,enabled,False
2458,moderate,ios,7,disabled,True
2459,moderate,ios,10,enabled,False
2460,moderate,ios,10,disabled,False
2461,moderate,ios,1,enabled,False
2462,high_engager,android,0,enabled,False
2463,high_engager,ios,6,disabled,False
2464,moderate,ios,8,disabled,False
2465,high_engager,ios,12,enabled,False
2466,high_engager,ios,9,unknown,False
2467,passive,ios,9,unknown,False
2468,moderate,android,6,enabled,False
2469,high_engager,android,2,enabled,False
2470,moderate,android,12,disabled,False
2471,passive,android,2,enabled,False
2472,passive,android,11,disabled,False
2473,moderate,android,6,enabled,False
2474,passive,ios,12,enabled,False
2475,passive,ios,1,enabled,False
2476,high_engager,ios,11,enabled,True
2477,moderate,ios,4,enabled,False
2478,moderate,ios,9,enabled,False
2479,high_engager,ios,5,enabled,False
2480,moderate,ios,13,enabled,False
2481,moderate,ios,11,disabled,False
2482,high_engager,android,4,enabled,False
2483,moderate,ios,5,enabled,False
2484,high_engager,android,13,enabled,False
2485,moderate,ios,2,disabled,False
2486,high_engager,android,3,disabled,False
2487,high_engager,android,13,enabled,False
2488,passive,ios,2,disabled,False
2489,high_engager,ios,5,enabled,False
2490,passive,android,12,enabled,False
2491,passive,ios,2,enabled,False
2492,high_engager,ios,12,enabled,False
2493,passive,android,13,disabled,False
2494,passive,ios,3,enabled,False
2495,moderate,android,11,enabled,False
2496,high_engager,ios,5,enabled,False
2497,moderate,ios,7,enabled,False
2498,passive,ios,1,enabled,False
2499,high_engager,android,8,disabled,False
2500,passive,ios,2,enabled,False
2501,passive,ios,9,enabled,False
2502,high_engager,android,5,enabled,False
2503,moderate,android,12,enabled,False
2504,high_engager,ios,2,enabled,False
2505,passive,android,5,unknown,False
2506,high_engager,ios,2,disabled,False
2507,moderate,android,0,enabled,False
2508,high_engager,ios,4,enabled,False
2509,passive,ios,13,enabled,False
2510,moderate,ios,11,enabled,False
2511,moderate,ios,10,enabled,False
2512,high_engager,ios,12,disabled,False
2513,moderate,ios,2,unknown,False
2514,high_engager,android,3,enabled,False
2515,passive,ios,4,unknown,False
2516,high_engager,ios,12,enabled,False
2517,passive,ios,13,enabled,False
2518,moderate,ios,0,disabled,False
2519,passive,ios,9,enabled,False
2520,high_engager,android,4,enabled,False
2521,moderate,ios,3,enabled,False
2522,moderate,ios,8,enabled,False
2523,moderate,ios,1,enabled,False
2524,passive,android,12,disabled,False
2525,high_engager,ios,4,enabled,False
2526,passive,ios,12,disabled,False
2527,moderate,android,1,disabled,False
2528,passive,android,10,disabled,False
2529,passive,ios,0,enabled,False
2530,moderate,android,5,disabled,True
2531,high_engager,ios,2,enabled,False
2532,moderate,android,12,disabled,False
2533,moderate,ios,4,enabled,False
2534,passive,ios,0,enabled,False
2535,high_engager,ios,9,disabled,True
2536,moderate,ios,0,unknown,False
2537,passive,ios,10,enabled,False
2538,high_engager,ios,9,disabled,False
2539,high_engager,android,10,disabled,False
2540,high_engager,ios,2,enabled,False
2541,high_engager,ios,9,disabled,False
2542,high_engager,android,13,disabled,False
2543,passive,ios,2,disabled,False
2544,moderate,ios,7,enabled,False
2545,high_engager,ios,4,unknown,False
2546,moderate,android,2,enabled,False
2547,moderate,android,1,enabled,True
2548,moderate,ios,13,enabled,False
2549,moderate,ios,10,enabled,False
2550,high_engager,android,4,enabled,False
2551,high_engager,ios,3,disabled,True
2552,high_engager,ios,3,enabled,False
2553,passive,ios,4,enabled,False
2554,high_engager,android,1,enabled,False
2555,moderate,android,7,enabled,False
2556,moderate,android,12,enabled,False
2557,passive,android,10,enabled,False
2558,passive,ios,10,unknown,False
2559,passive,ios,12,enabled,False
2560,moderate,android,11,enabled,False
2561,moderate,android,2,enabled,False
2562,passive,android,5,enabled,False
2563,high_engager,ios,3,enabled,False
2564,moderate,android,8,disabled,False
2565,passive,ios,13,enabled,False
2566,moderate,ios,9,enabled,False
2567,passive,ios,2,enabled,True
2568,passive,android,13,enabled,False
2569,moderate,android,8,enabled,True
2570,moderate,android,7,unknown,False
2571,passive,android,2,enabled,False
2572,moderate,ios,3,enabled,False
2573,passive,android,11,disabled,False
2574,moderate,ios,1,enabled,False
2575,moderate,ios,2,disabled,False
2576,moderate,ios,3,enabled,False
2577,moderate,ios,12,enabled,False
2578,moderate,ios,0,disabled,False
2579,passive,android,1,enabled,False
2580,moderate,ios,2,enabled,False
2581,moderate,android,2,enabled,False
2582,moderate,android,7,unknown,False
2583,moderate,ios,12,disabled,False
2584,passive,ios,0,enabled,False
2585,moderate,android,13,enabled,False
2586,moderate,android,1,enabled,False
2587,high_engager,ios,3,enabled,False
2588,high_engager,android,0,enabled,False
2589,passive,android,13,enabled,False
2590,passive,android,7,enabled,False
2591,moderate,android,10,enabled,False
2592,high_engager,ios,0,disabled,False
2593,passive,android,8,enabled,False
2594,passive,ios,7,enabled,False
2595,passive,android,5,enabled,False
2596,moderate,ios,8,enabled,False
2597,moderate,ios,4,enabled,False
2598,passive,ios,3,enabled,False
2599,high_engager,ios,10,enabled,False
2600,high_engager,android,12,enabled,False
2601,passive,ios,11,enabled,False
2602,moderate,android,13,disabled,True
2603,moderate,android,6,disabled,False
2604,high_engager,android,12,disabled,False
2605,passive,ios,12,enabled,False
2606,moderate,ios,12,disabled,False
2607,moderate,ios,2,enabled,False
2608,passive,android,1,disabled,False
2609,passive,ios,7,enabled,False
2610,passive,ios,4,enabled,False
2611,high_engager,android,5,enabled,False
2612,high_engager,ios,3,enabled,False
2613,moderate,ios,2,disabled,False
2614,moderate,ios,2,enabled,False
2615,passive,android,12,disabled,False
2616,moderate,ios,8,disabled,True
2617,passive,ios,9,enabled,False
2618,passive,android,11,enabled,True
2619,moderate,android,13,disabled,False
2620,moderate,android,12,enabled,True
2621,moderate,ios,12,enabled,False
2622,moderate,ios,3,enabled,False
2623,moderate,ios,0,enabled,False
2624,moderate,android,5,enabled,False
2625,high_engager,ios,6,enabled,False
2626,high_engager,android,11,enabled,False
2627,high_engager,android,2,enabled,False
2628,passive,android,10,unknown,False
2629,moderate,ios,9,enabled,False
2630,passive,ios,12,disabled,False
2631,high_engager,ios,7,disabled,False
2632,passive,android,1,unknown,False
2633,moderate,android,11,enabled,False
2634,passive,android,1,disabled,False
2635,high_engager,android,2,enabled,False
2636,moderate,ios,10,enabled,False
2637,high_engager,android,5,enabled,True
2638,moderate,android,10,enabled,False
2639,moderate,android,10,enabled,False
2640,moderate,ios,11,disabled,False
2641,passive,android,4,enabled,False
2642,passive,ios,13,enabled,False
2643,high_engager,ios,4,enabled,False
2644,moderate,android,13,enabled,False
2645,moderate,ios,10,enabled,False
2646,passive,ios,7,enabled,False
2647,moderate,ios,12,enabled,False
2648,passive,android,11,enabled,False
2649,moderate,android,8,unknown,False
2650,moderate,ios,5,enabled,False
2651,high_engager,ios,12,disabled,False
2652,high_engager,ios,11,enabled,False
2653,moderate,ios,13,enabled,False
2654,moderate,ios,10,enabled,False
2655,passive,ios,9,enabled,False
2656,passive,android,7,enabled,False
2657,high_engager,android,12,enabled,False
2658,moderate,ios,4,enabled,False
2659,high_engager,ios,3,enabled,False
2660,passive,android,11,enabled,False
2661,high_engager,ios,6,enabled,False
2662,moderate,android,10,enabled,False
2663,high_engager,android,5,enabled,False
2664,passive,android,8,disabled,False
2665,passive,android,2,unknown,False
2666,high_engager,android,8,disabled,False
2667,high_engager,android,8,enabled,False
2668,moderate,ios,2,enabled,False
2669,passive,ios,3,enabled,False
2670,passive,android,7,disabled,False
2671,moderate,ios,11,enabled,False
2672,passive,ios,2,enabled,False
2673,high_engager,android,4,enabled,False
2674,high_engager,android,2,disabled,False
2675,passive,android,9,enabled,False
2676,passive,android,5,disabled,False
2677,high_engager,android,10,enabled,False
2678,passive,android,12,enabled,False
2679,high_engager,ios,8,enabled,False
2680,moderate,ios,7,enabled,False
2681,passive,ios,11,enabled,False
2682,moderate,ios,8,disabled,False
2683,passive,ios,13,enabled,False
2684,moderate,ios,7,enabled,False
2685,passive,ios,1,disabled,True
2686,passive,ios,4,enabled,False
2687,high_engager,android,5,disabled,False
2688,high_engager,ios,2,disabled,False
2689,high_engager,android,8,enabled,False
2690,moderate,ios,13,disabled,False
2691,high_engager,ios,7,enabled,False
2692,moderate,android,5,disabled,False
2693,moderate,android,5,enabled,False
2694,passive,android,7,enabled,False
2695,passive,android,11,enabled,False
2696,moderate,ios,4,enabled,False
2697,passive,android,5,disabled,False
2698,passive,ios,7,disabled,False
2699,moderate,android,13,unknown,False
2700,moderate,android,13,enabled,False
2701,passive,android,1,enabled,False
2702,moderate,ios,10,enabled,False
2703,moderate,ios,2,enabled,False
2704,moderate,android,10,enabled,False
2705,high_engager,ios,7,unknown,False
2706,high_engager,ios,12,enabled,False
2707,moderate,ios,3,enabled,False
2708,high_engager,android,12,enabled,False
2709,passive,ios,12,enabled,True
2710,passive,ios,10,disabled,False
2711,moderate,android,4,enabled,False
2712,high_engager,android,10,disabled,False
2713,moderate,ios,11,disabled,False
2714,moderate,ios,13,unknown,False
2715,high_engager,ios,4,disabled,False
2716,moderate,ios,3,enabled,False
2717,high_engager,ios,6,enabled,False
2718,moderate,ios,9,disabled,False
2719,passive,ios,12,enabled,False
2720,passive,ios,4,disabled,False
2721,high_engager,ios,3,enabled,False
2722,high_engager,android,3,disabled,False
2723,passive,android,5,disabled,False
2724,high_engager,ios,2,enabled,False
2725,moderate,android,11,enabled,False
2726,passive,android,7,enabled,False
2727,moderate,ios,9,enabled,True
2728,moderate,android,9,enabled,False
2729,moderate,android,11,enabled,False
2730,moderate,android,5,enabled,False
2731,moderate,ios,6,enabled,False
2732,passive,ios,3,enabled,False
2733,passive,ios,0,unknown,False
2734,moderate,ios,7,disabled,True
2735,moderate,android,9,enabled,False
2736,moderate,ios,4,disabled,False
2737,passive,ios,5,disabled,False
2738,moderate,ios,2,enabled,False
2739,high_engager,android,1,enabled,False
2740,passive,ios,2,enabled,False
2741,high_engager,android,9,disabled,True
2742,passive,android,6,enabled,False
2743,moderate,ios,0,disabled,True
2744,high_engager,ios,5,enabled,False
2745,moderate,android,4,enabled,True
2746,passive,ios,3,enabled,False
2747,passive,android,8,disabled,False
2748,moderate,ios,4,enabled,False
2749,moderate,ios,0,disabled,False
2750,passive,android,6,disabled,False
2751,passive,android,1,enabled,False
2752,moderate,android,3,disabled,False
2753,high_engager,ios,13,enabled,False
2754,moderate,ios,6,enabled,False
2755,moderate,ios,1,disabled,False
2756,high_engager,ios,2,enabled,False
2757,passive,ios,2,enabled,False
2758,high_engager,ios,8,enabled,False
2759,high_engager,android,3,enabled,False
2760,high_engager,android,12,disabled,False
2761,high_engager,android,6,enabled,False
2762,passive,ios,7,disabled,False
2763,passive,android,10,enabled,False
2764,high_engager,ios,12,disabled,False
2765,passive,ios,9,disabled,False
2766,moderate,android,12,disabled,False
2767,moderate,android,6,enabled,False
2768,high_engager,android,6,enabled,False
2769,passive,android,5,enabled,False
2770,moderate,ios,2,enabled,False
2771,high_engager,ios,9,enabled,False
2772,moderate,android,5,enabled,False
2773,high_engager,ios,5,enabled,False
2774,high_engager,ios,2,disabled,False
2775,high_engager,ios,13,disabled,False
2776,moderate,ios,0,enabled,False
2777,passive,ios,5,disabled,False
2778,passive,android,1,enabled,False
2779,passive,ios,8,enabled,False
2780,high_engager,ios,9,enabled,False
2781,high_engager,android,3,enabled,False
2782,moderate,android,11,enabled,False
2783,passive,ios,13,enabled,False
2784,moderate,ios,8,enabled,False
2785,high_engager,ios,1,enabled,False
2786,high_engager,ios,4,enabled,False
2787,high_engager,ios,11,enabled,False
2788,high_engager,ios,2,disabled,False
2789,moderate,ios,12,enabled,False
2790,high_engager,android,5,enabled,True
2791,high_engager,android,7,disabled,False
2792,moderate,android,4,enabled,False
2793,high_engager,android,9,enabled,False
2794,high_engager,android,12,enabled,False
2795,passive,ios,8,enabled,False
2796,passive,android,11,enabled,False
2797,passive,android,2,enabled,True
2798,high_engager,ios,1,enabled,False
2799,passive,android,12,enabled,False
2800,moderate,android,8,disabled,False
2801,high_engager,android,13,enabled,False
2802,moderate,ios,6,enabled,False
2803,high_engager,android,13,disabled,False
2804,moderate,ios,8,enabled,False
2805,high_engager,android,5,enabled,False
2806,moderate,android,6,disabled,True
2807,high_engager,ios,3,disabled,False
2808,moderate,android,2,enabled,False
2809,moderate,android,2,disabled,False
