pid,app_active,survey,followup,registration,sms,quiz,reengagement
1983,True,False,False,False,False,False,False
1984,True,False,False,False,False,False,False
1985,True,False,False,True,False,False,True
1986,True,False,False,False,True,False,False
1987,True,False,True,False,False,False,False
1988,True,False,False,False,True,False,False
1989,False,False,False,False,True,False,True
1990,True,False,False,False,True,False,False
1991,True,False,True,False,False,True,False
1992,True,False,False,False,True,False,False
1993,True,False,False,False,False,False,False
1994,True,False,False,False,False,False,False
1995,True,False,True,False,True,False,False
1996,True,False,True,True,True,False,False
1997,True,False,False,False,False,False,False
1998,True,False,False,True,False,False,False
1999,True,False,False,False,False,False,False
2000,True,False,False,True,True,False,False
2001,True,False,True,False,False,False,False
2002,True,False,False,False,False,False,False
2003,True,False,False,True,True,False,False
2004,True,True,False,True,False,False,True
2005,True,False,False,False,True,False,False
2006,True,False,False,True,False,True,False
2007,True,False,False,False,True,False,False
2008,True,False,False,True,True,False,True
2009,True,False,True,False,True,False,False
2010,True,False,True,False,True,False,True
2011,True,False,False,False,True,False,False
2012,True,False,False,False,True,False,False
2013,True,True,False,True,True,False,True
2014,True,False,True,False,True,False,False
2015,True,False,True,False,True,False,False
2016,True,False,False,False,True,False,False
2017,True,False,False,False,False,False,False
2018,True,False,False,False,True,False,False
2019,True,False,False,False,False,False,False
2020,True,False,False,True,True,False,False
2021,True,False,False,False,True,False,False
2022,True,False,False,True,False,True,False
2023,True,False,False,True,False,False,False
2024,True,False,False,False,False,False,True
2025,True,False,False,True,True,False,False
2026,True,False,False,False,True,False,True
2027,True,False,False,False,True,False,False
2028,True,False,False,True,True,True,False
2029,True,False,False,False,False,False,False
2030,True,False,False,True,True,False,False
2031,True,False,False,False,True,True,False
2032,True,False,False,False,True,False,False
2033,True,False,False,False,True,False,True
2034,True,False,False,False,True,False,False
2035,True,False,False,False,True,False,False
2036,True,False,True,True,False,False,False
2037,True,False,False,False,False,False,True
2038,True,False,False,False,True,False,False
2039,True,False,False,False,True,False,False
2040,True,False,False,False,False,False,False
2041,True,True,True,True,True,False,False
2042,True,False,False,False,False,False,False
2043,True,False,False,False,False,False,False
2044,True,False,False,False,True,False,True
2045,False,False,False,False,False,False,False
2046,True,False,True,False,True,False,False
2047,True,False,True,True,True,False,True
2048,True,False,False,False,False,False,False
2049,True,False,False,False,True,False,False
2050,True,False,False,False,True,False,False
2051,True,True,False,True,False,False,False
2052,True,True,False,True,False,False,False
2053,True,False,False,False,True,False,False
2054,True,False,True,True,False,False,False
2055,True,False,True,False,True,False,False
2056,True,False,False,True,False,False,False
2057,True,True,True,True,True,False,False
2058,True,False,False,True,True,False,False
2059,True,False,False,False,False,False,False
2060,True,False,False,False,True,False,False
2061,True,False,False,False,False,False,True
2062,True,False,True,False,True,False,True
2063,True,False,False,False,False,False,True
2064,True,False,False,False,True,False,True
2065,True,False,False,False,True,False,False
2066,True,False,False,True,True,False,True
2067,True,False,False,False,True,False,False
2068,False,False,False,False,False,False,False
2069,True,False,False,False,False,False,True
2070,True,False,False,False,False,False,True
2071,True,False,False,False,True,False,True
2072,True,False,False,False,True,False,False
2073,True,False,False,True,True,False,False
2074,True,False,False,False,False,False,False
2075,True,False,False,False,False,False,True
2076,True,False,False,False,True,False,False
2077,False,False,False,False,True,False,False
2078,True,False,False,False,True,False,False
2079,True,False,False,False,True,False,False
2080,True,False,False,True,False,False,True
2081,True,False,False,False,True,False,False
2082,True,False,False,False,False,False,False
2083,True,False,False,False,True,False,True
2084,True,False,False,False,True,False,False
2085,True,False,False,False,True,False,False
2086,True,False,False,False,True,False,False
2087,True,False,False,True,False,False,False
2088,True,False,False,True,False,False,False
2089,True,False,False,False,True,False,False
2090,True,False,False,False,True,False,True
2091,True,False,False,True,False,False,False
2092,True,False,False,False,False,True,False
2093,True,False,False,False,False,False,False
2094,True,False,False,False,True,False,False
2095,True,False,False,False,False,True,False
2096,True,False,True,False,True,False,True
2097,True,True,False,True,True,False,False
2098,True,False,False,False,False,False,False
2099,True,False,False,False,True,False,False
2100,True,False,False,True,True,False,False
2101,True,False,False,True,True,False,False
2102,True,False,False,False,True,False,False
2103,True,False,False,False,False,False,False
2104,True,False,False,False,True,False,False
2105,True,False,False,False,True,False,True
2106,True,False,False,False,False,False,False
2107,True,False,True,False,True,False,False
2108,True,False,False,True,True,False,True
2109,True,False,False,False,True,False,False
2110,True,False,False,True,True,False,False
2111,True,False,False,False,True,True,True
2112,True,False,False,False,False,False,True
2113,True,False,False,False,True,False,False
2114,True,False,False,False,False,False,False
2115,True,True,False,True,False,False,False
2116,True,False,True,False,True,False,False
2117,True,False,False,False,True,False,True
2118,True,False,True,False,True,False,False
2119,True,False,False,False,True,True,False
2120,True,False,False,False,True,False,False
2121,True,False,False,False,True,False,False
2122,True,False,False,False,True,False,True
2123,True,False,False,False,True,False,False
2124,True,False,False,False,True,False,False
2125,True,False,False,False,False,False,True
2126,True,False,False,True,True,False,False
2127,True,True,False,True,False,False,False
2128,True,False,False,False,False,False,False
2129,True,False,False,True,True,False,False
2130,True,False,False,False,False,False,False
2131,True,False,False,True,True,False,True
2132,True,False,True,False,False,False,False
2133,False,False,False,False,True,False,False
2134,True,False,False,False,True,False,False
2135,True,False,False,False,True,False,False
2136,True,False,False,False,False,False,False
2137,True,False,False,False,False,False,False
2138,True,False,False,True,True,True,False
2139,True,False,False,False,True,False,False
2140,True,True,False,True,True,False,False
2141,True,True,False,True,True,False,False
2142,True,False,False,True,True,False,False
2143,True,False,False,True,False,True,False
2144,True,False,True,False,False,False,False
2145,True,False,False,True,False,False,False
2146,True,False,False,False,True,False,False
2147,True,True,False,True,False,False,False
2148,True,True,False,True,False,False,False
2149,True,False,False,False,True,False,True
2150,True,False,False,False,False,False,False
2151,True,False,False,True,True,False,True
2152,True,False,True,False,True,False,False
2153,True,True,True,True,False,False,False
2154,True,False,False,False,True,False,False
2155,True,False,False,False,False,False,False
2156,True,False,False,False,False,False,False
2157,True,False,False,False,False,False,True
2158,True,False,False,False,False,False,False
2159,True,False,False,True,False,False,True
2160,True,False,False,True,True,False,True
2161,True,False,False,False,True,False,True
2162,True,False,False,False,False,False,False
2163,True,False,False,True,True,False,False
2164,True,False,False,False,True,False,False
2165,True,False,False,False,False,False,False
2166,True,False,True,False,True,False,True
2167,True,False,False,False,False,False,True
2168,True,False,False,False,True,False,True
2169,True,False,False,False,True,False,False
